WellName,FlowDate,FlowRateAcFtPM,FlowRateCFS,FlowRateGPM
SW3387,11/1/2022,54.62,,
SW3387,12/1/2022,60.28,,
SW3387,1/1/2023,36.27,,
SW3387,2/1/2023,33.54,,
SW3387,3/1/2023,169.04,,
SW3387,4/1/2023,232.68,,
SW3387,5/1/2023,246.69,,
SW3387,6/1/2023,275.99,,
SW3387,7/1/2023,320.18,,
SW3387,8/1/2023,233.65,,
SW3387,9/1/2023,154.22,,
SW3396,10/1/2022,69.54,,
SW3396,11/1/2022,72.7,,
SW3396,12/1/2022,70.49,,
SW3396,1/1/2023,69.56,,
SW3396,2/1/2023,30.5,,
SW3396,3/1/2023,76.71,,
SW3396,4/1/2023,92.64,,
SW3396,5/1/2023,168.07,,
SW3396,6/1/2023,302.69,,
SW3396,7/1/2023,298.04,,
SW3396,8/1/2023,232.92,,
SW3396,9/1/2023,249.13,,
SW3405,10/1/2022,48.08,,
SW3405,11/1/2022,70.94,,
SW3405,12/1/2022,67.86,,
SW3405,1/1/2023,54.65,,
SW3405,2/1/2023,66.18,,
SW3405,3/1/2023,74.6,,
SW3405,4/1/2023,51.01,,
SW3405,5/1/2023,64.73,,
SW3405,6/1/2023,117.68,,
SW3405,7/1/2023,126.41,,
SW3405,8/1/2023,136.28,,
SW3405,9/1/2023,120.34,,
SW3004,10/1/2022,0,,
SW3004,11/1/2022,0,,
SW3004,12/1/2022,0,,
SW3004,1/1/2023,0,,
SW3004,2/1/2023,0,,
SW3004,3/1/2023,145.65,,
SW3004,4/1/2023,371.42,,
SW3004,5/1/2023,602.25,,
SW3004,6/1/2023,759.13,,
SW3004,7/1/2023,847.36,,
SW3004,8/1/2023,799.87,,
SW3004,9/1/2023,350.5,,
SW3316,10/1/2022,0,,
SW3316,11/1/2022,0,,
SW3316,12/1/2022,0,,
SW3316,1/1/2023,0,,
SW3316,2/1/2023,0,,
SW3316,3/1/2023,0,,
SW3316,4/1/2023,0,,
SW3316,5/1/2023,0,,
SW3316,6/1/2023,0,,
SW3316,7/1/2023,0,,
SW3316,8/1/2023,0,,
SW3316,9/1/2023,0,,
SW3022,10/1/2022,0,,
SW3022,11/1/2022,0,,
SW3022,12/1/2022,0,,
SW3022,1/1/2023,1.8,,
SW3022,2/1/2023,0,,
SW3022,3/1/2023,40.47,,
SW3022,4/1/2023,76.39,,
SW3022,5/1/2023,149.96,,
SW3022,6/1/2023,174.84,,
SW3022,7/1/2023,69.59,,
SW3022,8/1/2023,86.82,,
SW3022,9/1/2023,13.74,,
SW3155,10/1/2022,115.13,,
SW3155,11/1/2022,112.67,,
SW3155,12/1/2022,106.28,,
SW3155,1/1/2023,192.88,,
SW3155,2/1/2023,107.81,,
SW3155,3/1/2023,307.48,,
SW3155,4/1/2023,254.75,,
SW3155,5/1/2023,242.69,,
SW3155,6/1/2023,230,,
SW3155,7/1/2023,258.93,,
SW3155,8/1/2023,180.03,,
SW3155,9/1/2023,194.16,,
SW3167,10/1/2022,0,,
SW3167,11/1/2022,0,,
SW3167,12/1/2022,0,,
SW3167,1/1/2023,46.56,,
SW3167,2/1/2023,0,,
SW3167,3/1/2023,266.8,,
SW3167,4/1/2023,211.92,,
SW3167,5/1/2023,275.85,,
SW3167,6/1/2023,257.52,,
SW3167,7/1/2023,232.25,,
SW3167,8/1/2023,313.07,,
SW3167,9/1/2023,257,,
SW3178,10/1/2022,0,,
SW3178,11/1/2022,0,,
SW3178,12/1/2022,0,,
SW3178,1/1/2023,0,,
SW3178,2/1/2023,0,,
SW3178,3/1/2023,0,,
SW3178,4/1/2023,42.55,,
SW3178,5/1/2023,32.59,,
SW3178,6/1/2023,43.19,,
SW3178,7/1/2023,42.86,,
SW3178,8/1/2023,31.78,,
SW3178,9/1/2023,26.38,,
SW3411,10/1/2022,21.4,,
SW3411,11/1/2022,0,,
SW3411,12/1/2022,0,,
SW3411,1/1/2023,0,,
SW3411,2/1/2023,0,,
SW3411,3/1/2023,0,,
SW3411,4/1/2023,38.37,,
SW3411,5/1/2023,21.86,,
SW3411,6/1/2023,25.06,,
SW3411,7/1/2023,44,,
SW3411,8/1/2023,29.99,,
SW3411,9/1/2023,4.94,,
SW3010,10/1/2022,75.79,,
SW3010,11/1/2022,76.18,,
SW3010,12/1/2022,83.47,,
SW3010,1/1/2023,82.1,,
SW3010,2/1/2023,63.97,,
SW3010,3/1/2023,58.85,,
SW3010,4/1/2023,2.93,,
SW3010,5/1/2023,16.45,,
SW3010,6/1/2023,36.27,,
SW3010,7/1/2023,15.92,,
SW3010,8/1/2023,30.7,,
SW3010,9/1/2023,25,,
SW3040,10/1/2022,96.95,,
SW3040,11/1/2022,113.89,,
SW3040,12/1/2022,85.99,,
SW3040,1/1/2023,95.13,,
SW3040,2/1/2023,88.75,,
SW3040,3/1/2023,78.43,,
SW3040,4/1/2023,72.17,,
SW3040,5/1/2023,94.86,,
SW3040,6/1/2023,153.1,,
SW3040,7/1/2023,191.56,,
SW3040,8/1/2023,141.19,,
SW3040,9/1/2023,44.72,,
SW3183,10/1/2022,67.69,,
SW3183,11/1/2022,18.39,,
SW3183,12/1/2022,0,,
SW3183,1/1/2023,0,,
SW3183,2/1/2023,0,,
SW3183,3/1/2023,4.28,,
SW3183,4/1/2023,41.22,,
SW3183,5/1/2023,56.4,,
SW3183,6/1/2023,74.02,,
SW3183,7/1/2023,65.88,,
SW3183,8/1/2023,67.04,,
SW3183,9/1/2023,62.4,,
SW3198,10/1/2022,0,,
SW3198,11/1/2022,0,,
SW3198,12/1/2022,0,,
SW3198,1/1/2023,0,,
SW3198,2/1/2023,0,,
SW3198,3/1/2023,38.25,,
SW3198,4/1/2023,0,,
SW3198,5/1/2023,3657.83,,
SW3198,6/1/2023,10663.17,,
SW3198,7/1/2023,11296.25,,
SW3198,8/1/2023,4519.27,,
SW3198,9/1/2023,771.02,,
SW3266,10/1/2022,228.85,,
SW3266,11/1/2022,133.2,,
SW3266,12/1/2022,63.95,,
SW3266,1/1/2023,176.64,,
SW3266,2/1/2023,115.92,,
SW3266,3/1/2023,188.22,,
SW3266,4/1/2023,334.61,,
SW3266,5/1/2023,437.14,,
SW3266,6/1/2023,505.5,,
SW3266,7/1/2023,371.68,,
SW3266,8/1/2023,444.38,,
SW3266,9/1/2023,377.96,,
SW3377,10/1/2022,10.52,,
SW3377,11/1/2022,9.29,,
SW3377,12/1/2022,10.9,,
SW3377,1/1/2023,11.79,,
SW3377,2/1/2023,15.03,,
SW3377,3/1/2023,58.31,,
SW3377,4/1/2023,47.57,,
SW3377,5/1/2023,58.31,,
SW3377,6/1/2023,39.35,,
SW3377,7/1/2023,44.93,,
SW3377,8/1/2023,43.28,,
SW3377,9/1/2023,18.34,,
SW3417,10/1/2022,0,,
SW3417,11/1/2022,0,,
SW3417,12/1/2022,0,,
SW3417,1/1/2023,0,,
SW3417,2/1/2023,0,,
SW3417,3/1/2023,81.32,,
SW3417,4/1/2023,103.05,,
SW3417,5/1/2023,388.13,,
SW3417,6/1/2023,554.11,,
SW3417,7/1/2023,471.46,,
SW3417,8/1/2023,462.64,,
SW3417,9/1/2023,71.39,,
SW3389,10/1/2022,0,,
SW3389,11/1/2022,0,,
SW3389,12/1/2022,0,,
SW3389,1/1/2023,0,,
SW3389,2/1/2023,0,,
SW3389,3/1/2023,0.04,,
SW3389,4/1/2023,2.4,,
SW3389,5/1/2023,1.24,,
SW3389,6/1/2023,1.08,,
SW3389,7/1/2023,0.4,,
SW3389,8/1/2023,0.02,,
SW3389,9/1/2023,1.81,,
SW3044,10/1/2022,63.75,,
SW3044,11/1/2022,68.17,,
SW3044,12/1/2022,63.68,,
SW3044,1/1/2023,62.79,,
SW3044,2/1/2023,32.31,,
SW3044,3/1/2023,33.67,,
SW3044,4/1/2023,82.8,,
SW3044,5/1/2023,130.84,,
SW3044,6/1/2023,141,,
SW3044,7/1/2023,125.93,,
SW3044,8/1/2023,126.04,,
SW3044,9/1/2023,106.04,,
SW3049,10/1/2022,8.46,,
SW3049,11/1/2022,2.82,,
SW3049,12/1/2022,2.85,,
SW3049,1/1/2023,7.08,,
SW3049,2/1/2023,10.98,,
SW3049,3/1/2023,65.11,,
SW3049,4/1/2023,67.41,,
SW3049,5/1/2023,92.9,,
SW3049,6/1/2023,48.86,,
SW3049,7/1/2023,62.34,,
SW3049,8/1/2023,51.41,,
SW3049,9/1/2023,16.35,,
SW3064,10/1/2022,268.87,,
SW3064,11/1/2022,229.45,,
SW3064,12/1/2022,234.38,,
SW3064,1/1/2023,132.25,,
SW3064,2/1/2023,131.24,,
SW3064,3/1/2023,400.57,,
SW3064,4/1/2023,567.52,,
SW3064,5/1/2023,677.61,,
SW3064,6/1/2023,718.84,,
SW3064,7/1/2023,808.58,,
SW3064,8/1/2023,640.09,,
SW3064,9/1/2023,389.94,,
SW3023,10/1/2022,75.96,,
SW3023,11/1/2022,43.7,,
SW3023,12/1/2022,36.32,,
SW3023,1/1/2023,44.43,,
SW3023,2/1/2023,43,,
SW3023,3/1/2023,197.56,,
SW3023,4/1/2023,239.86,,
SW3023,5/1/2023,366.3,,
SW3023,6/1/2023,416.31,,
SW3023,7/1/2023,430.13,,
SW3023,8/1/2023,166.83,,
SW3058,10/1/2022,67.2,,
SW3058,11/1/2022,87.59,,
SW3058,12/1/2022,87.55,,
SW3058,1/1/2023,63.1,,
SW3058,2/1/2023,75.46,,
SW3058,3/1/2023,104.63,,
SW3058,4/1/2023,270.79,,
SW3058,5/1/2023,358.13,,
SW3058,6/1/2023,344.05,,
SW3058,7/1/2023,349,,
SW3058,8/1/2023,314.54,,
SW3058,9/1/2023,294.9,,
SW3162,10/1/2022,0,,
SW3162,11/1/2022,0,,
SW3162,12/1/2022,0,,
SW3162,1/1/2023,0,,
SW3162,2/1/2023,0,,
SW3162,3/1/2023,0,,
SW3162,4/1/2023,40.23,,
SW3162,5/1/2023,32.74,,
SW3162,6/1/2023,45.78,,
SW3162,7/1/2023,101.45,,
SW3162,8/1/2023,70.64,,
SW3162,9/1/2023,0,,
SW3271,10/1/2022,69.95,,
SW3271,11/1/2022,53.94,,
SW3271,12/1/2022,35.95,,
SW3271,1/1/2023,29.25,,
SW3271,2/1/2023,54.51,,
SW3271,3/1/2023,45.64,,
SW3271,4/1/2023,139.79,,
SW3271,5/1/2023,125.04,,
SW3271,6/1/2023,145.39,,
SW3271,7/1/2023,123.62,,
SW3271,8/1/2023,130.29,,
SW3271,9/1/2023,80.83,,
SW3400,10/1/2022,6.69,,
SW3400,11/1/2022,0,,
SW3400,12/1/2022,0,,
SW3400,1/1/2023,1.47,,
SW3400,2/1/2023,0,,
SW3400,3/1/2023,59.75,,
SW3400,4/1/2023,84.14,,
SW3400,5/1/2023,114.08,,
SW3400,6/1/2023,82.85,,
SW3400,7/1/2023,98.2,,
SW3400,8/1/2023,90.28,,
SW3400,9/1/2023,31.92,,
SW3422,10/1/2022,45.35,,
SW3422,11/1/2022,38.45,,
SW3422,12/1/2022,29.96,,
SW3422,1/1/2023,15.78,,
SW3422,2/1/2023,10.85,,
SW3422,3/1/2023,6.46,,
SW3422,4/1/2023,22.56,,
SW3422,5/1/2023,33.4,,
SW3422,6/1/2023,46.01,,
SW3422,7/1/2023,42.45,,
SW3422,8/1/2023,30.97,,
SW3422,9/1/2023,44,,
SW3423,10/1/2022,0,,
SW3423,11/1/2022,0,,
SW3005,10/1/2022,91.09,,
SW3005,11/1/2022,70.81,,
SW3005,12/1/2022,45.28,,
SW3005,1/1/2023,39.75,,
SW3005,2/1/2023,57.32,,
SW3005,3/1/2023,50.24,,
SW3005,4/1/2023,158.14,,
SW3005,5/1/2023,165.98,,
SW3005,6/1/2023,168.88,,
SW3005,7/1/2023,149.16,,
SW3005,8/1/2023,157.43,,
SW3005,9/1/2023,104.05,,
SW3009,10/1/2022,82.32,,
SW3009,11/1/2022,53,,
SW3009,12/1/2022,62.08,,
SW3009,1/1/2023,42.91,,
SW3009,2/1/2023,42.54,,
SW3009,3/1/2023,72.55,,
SW3009,4/1/2023,207.65,,
SW3009,5/1/2023,256.28,,
SW3009,6/1/2023,236.46,,
SW3009,7/1/2023,307.13,,
SW3009,8/1/2023,266.16,,
SW3009,9/1/2023,104.21,,
SW3163,10/1/2022,0,,
SW3163,11/1/2022,0,,
SW3163,12/1/2022,0,,
SW3163,1/1/2023,57.71,,
SW3163,2/1/2023,0,,
SW3163,3/1/2023,294.49,,
SW3163,4/1/2023,458.09,,
SW3163,5/1/2023,504.59,,
SW3163,6/1/2023,505,,
SW3163,7/1/2023,478.54,,
SW3163,8/1/2023,393.62,,
SW3163,9/1/2023,308.87,,
SW3270,10/1/2022,120.64,,
SW3270,11/1/2022,92.17,,
SW3270,12/1/2022,62.21,,
SW3270,1/1/2023,45.23,,
SW3270,2/1/2023,72.62,,
SW3270,3/1/2023,57.36,,
SW3270,4/1/2023,294.96,,
SW3270,5/1/2023,390.84,,
SW3270,6/1/2023,419.75,,
SW3270,7/1/2023,339,,
SW3270,8/1/2023,396.35,,
SW3270,9/1/2023,276.86,,
SW3032,10/1/2022,82.46,,
SW3032,11/1/2022,15.44,,
SW3032,12/1/2022,0,,
SW3032,1/1/2023,0,,
SW3032,2/1/2023,0,,
SW3032,3/1/2023,0,,
SW3032,4/1/2023,61.7,,
SW3032,5/1/2023,101.45,,
SW3032,6/1/2023,100.53,,
SW3032,7/1/2023,136.13,,
SW3032,8/1/2023,95.16,,
SW3032,9/1/2023,72.03,,
SW3213,10/1/2022,67.15,,
SW3213,11/1/2022,64.11,,
SW3213,12/1/2022,61.97,,
SW3213,1/1/2023,56.69,,
SW3213,2/1/2023,58.37,,
SW3213,3/1/2023,60.96,,
SW3213,4/1/2023,90.38,,
SW3213,5/1/2023,107.66,,
SW3213,6/1/2023,83.8,,
SW3213,7/1/2023,93.17,,
SW3213,8/1/2023,85.85,,
SW3213,9/1/2023,80.36,,
SW3218,10/1/2022,0,,
SW3218,11/1/2022,0,,
SW3218,12/1/2022,0,,
SW3218,1/1/2023,1822.76,,
SW3218,2/1/2023,35.67,,
SW3218,3/1/2023,2960.7,,
SW3218,4/1/2023,2558.05,,
SW3218,5/1/2023,3387.85,,
SW3218,6/1/2023,4998.64,,
SW3218,7/1/2023,6118.26,,
SW3218,8/1/2023,5669.3,,
SW3218,9/1/2023,4456.09,,
SW3123,10/1/2022,19.91,,
SW3123,11/1/2022,0.8,,
SW3123,12/1/2022,0,,
SW3123,1/1/2023,0,,
SW3123,2/1/2023,0,,
SW3123,3/1/2023,0,,
SW3123,4/1/2023,13.57,,
SW3123,5/1/2023,1.88,,
SW3123,6/1/2023,0.08,,
SW3123,7/1/2023,33.27,,
SW3123,8/1/2023,20.17,,
SW3123,9/1/2023,13.98,,
SW3130,10/1/2022,0,,
SW3130,11/1/2022,0,,
SW3130,12/1/2022,0,,
SW3130,1/1/2023,0,,
SW3130,2/1/2023,0,,
SW3130,3/1/2023,0,,
SW3130,4/1/2023,0,,
SW3130,5/1/2023,0,,
SW3130,6/1/2023,0,,
SW3130,7/1/2023,964.4,,
SW3130,8/1/2023,17.49,,
SW3130,9/1/2023,0,,
SW3419,10/1/2022,0,,
SW3419,11/1/2022,0,,
SW3419,12/1/2022,0,,
SW3419,1/1/2023,0,,
SW3419,2/1/2023,0,,
SW3419,3/1/2023,0.28,,
SW3419,4/1/2023,15.99,,
SW3419,5/1/2023,16.01,,
SW3419,6/1/2023,15.99,,
SW3419,7/1/2023,15.72,,
SW3145,10/1/2022,0,,
SW3145,11/1/2022,0,,
SW3145,12/1/2022,0,,
SW3145,1/1/2023,55.74,,
SW3145,2/1/2023,1.87,,
SW3145,3/1/2023,285.74,,
SW3145,4/1/2023,122.94,,
SW3145,5/1/2023,457.6,,
SW3145,6/1/2023,505.21,,
SW3145,7/1/2023,748.54,,
SW3145,8/1/2023,561.05,,
SW3145,9/1/2023,397.55,,
SW3157,10/1/2022,99.48,,
SW3157,11/1/2022,54.32,,
SW3157,12/1/2022,52.93,,
SW3157,1/1/2023,83.17,,
SW3157,2/1/2023,171.48,,
SW3157,3/1/2023,161.76,,
SW3157,4/1/2023,7.79,,
SW3157,5/1/2023,162.51,,
SW3157,6/1/2023,139.15,,
SW3157,7/1/2023,533.99,,
SW3157,8/1/2023,592.73,,
SW3157,9/1/2023,506.29,,
SW3420,10/1/2022,0,,
SW3420,11/1/2022,0,,
SW3420,12/1/2022,0,,
SW3420,1/1/2023,0,,
SW3420,2/1/2023,0,,
SW3420,3/1/2023,0,,
SW3420,4/1/2023,0,,
SW3420,5/1/2023,0,,
SW3420,6/1/2023,0,,
SW3420,7/1/2023,0,,
SW3420,8/1/2023,0,,
SW3420,9/1/2023,0,,
SW3212,10/1/2022,45.17,,
SW3212,11/1/2022,49.3,,
SW3212,12/1/2022,53.98,,
SW3212,1/1/2023,95.17,,
SW3212,2/1/2023,99.71,,
SW3212,3/1/2023,111.69,,
SW3212,4/1/2023,92.55,,
SW3212,5/1/2023,114.54,,
SW3212,6/1/2023,102.05,,
SW3212,7/1/2023,48.4,,
SW3212,8/1/2023,70.36,,
SW3212,9/1/2023,37.3,,
SW3149,10/1/2022,0,,
SW3149,11/1/2022,0,,
SW3149,12/1/2022,0,,
SW3149,1/1/2023,0,,
SW3149,2/1/2023,0,,
SW3149,3/1/2023,0.28,,
SW3149,4/1/2023,15.99,,
SW3149,5/1/2023,16.01,,
SW3149,6/1/2023,15.99,,
SW3149,7/1/2023,15.72,,
SW3211,10/1/2022,67.8,,
SW3211,11/1/2022,65.6,,
SW3211,12/1/2022,59.62,,
SW3211,1/1/2023,76.5,,
SW3211,2/1/2023,72.77,,
SW3211,3/1/2023,95.02,,
SW3211,4/1/2023,105.02,,
SW3211,5/1/2023,171.85,,
SW3211,6/1/2023,264.98,,
SW3211,7/1/2023,279.02,,
SW3211,8/1/2023,246.23,,
SW3211,9/1/2023,216.94,,
SW3122,10/1/2022,0,,
SW3122,11/1/2022,0,,
SW3122,12/1/2022,0,,
SW3122,1/1/2023,970.92,,
SW3122,2/1/2023,42.32,,
SW3122,3/1/2023,2070.65,,
SW3122,4/1/2023,2397.03,,
SW3122,5/1/2023,2551.88,,
SW3122,6/1/2023,3244.48,,
SW3122,7/1/2023,2880.74,,
SW3122,8/1/2023,3197.74,,
SW3122,9/1/2023,2340.37,,
SW3158,10/1/2022,275.27,,
SW3158,11/1/2022,224.61,,
SW3158,12/1/2022,189.09,,
SW3158,1/1/2023,182.46,,
SW3158,2/1/2023,104.04,,
SW3158,3/1/2023,164.2,,
SW3158,4/1/2023,15.37,,
SW3158,5/1/2023,187.88,,
SW3158,6/1/2023,160.8,,
SW3158,7/1/2023,455.32,,
SW3158,8/1/2023,616.66,,
SW3158,9/1/2023,499.56,,
SW3214,10/1/2022,78.35,,
SW3214,11/1/2022,151.99,,
SW3214,12/1/2022,142.52,,
SW3214,1/1/2023,44.5,,
SW3214,2/1/2023,0,,
SW3214,3/1/2023,40.33,,
SW3214,4/1/2023,50.51,,
SW3214,5/1/2023,26.63,,
SW3214,6/1/2023,118.38,,
SW3214,7/1/2023,108.93,,
SW3214,8/1/2023,178.96,,
SW3214,9/1/2023,116.61,,
SW3217,10/1/2022,274.64,,
SW3217,11/1/2022,263.82,,
SW3217,12/1/2022,254.04,,
SW3217,1/1/2023,264.14,,
SW3217,2/1/2023,235.54,,
SW3217,3/1/2023,286.79,,
SW3217,4/1/2023,273.7,,
SW3217,5/1/2023,273.3,,
SW3217,6/1/2023,255.11,,
SW3217,7/1/2023,253.75,,
SW3217,8/1/2023,251.01,,
SW3217,9/1/2023,243.96,,
SW3383,10/1/2022,0,,
SW3383,11/1/2022,0,,
SW3383,12/1/2022,0,,
SW3383,1/1/2023,0,,
SW3383,2/1/2023,0,,
SW3383,3/1/2023,0,,
SW3383,4/1/2023,0,,
SW3383,5/1/2023,0,,
SW3383,6/1/2023,0,,
SW3383,7/1/2023,0,,
SW3383,8/1/2023,0,,
SW3383,9/1/2023,0,,
SW3124,10/1/2022,0,,
SW3124,11/1/2022,0,,
SW3124,12/1/2022,0,,
SW3124,1/1/2023,1.44,,
SW3124,2/1/2023,404.89,,
SW3124,3/1/2023,1533.83,,
SW3124,4/1/2023,877.32,,
SW3124,5/1/2023,939.16,,
SW3124,6/1/2023,2351.34,,
SW3124,7/1/2023,2259.78,,
SW3124,8/1/2023,3260.45,,
SW3124,9/1/2023,2499.76,,
SW3207,10/1/2022,154.97,,
SW3207,11/1/2022,251.68,,
SW3207,12/1/2022,312.78,,
SW3207,1/1/2023,237.35,,
SW3207,2/1/2023,68.85,,
SW3207,3/1/2023,93.19,,
SW3207,4/1/2023,255.05,,
SW3207,5/1/2023,310.8,,
SW3207,6/1/2023,131.82,,
SW3207,7/1/2023,111.03,,
SW3207,8/1/2023,179.02,,
SW3207,9/1/2023,117.89,,
SW3208,10/1/2022,0,,
SW3208,11/1/2022,0.93,,
SW3208,12/1/2022,1.23,,
SW3208,1/1/2023,5.29,,
SW3208,2/1/2023,5.36,,
SW3208,3/1/2023,11.28,,
SW3208,4/1/2023,13.28,,
SW3208,5/1/2023,12.09,,
SW3208,6/1/2023,9.84,,
SW3208,7/1/2023,6.28,,
SW3208,8/1/2023,6.33,,
SW3208,9/1/2023,5.98,,
SW3382,10/1/2022,30.88,,
SW3382,11/1/2022,0,,
SW3382,12/1/2022,0,,
SW3382,1/1/2023,0,,
SW3382,2/1/2023,0,,
SW3382,3/1/2023,0.01,,
SW3382,4/1/2023,102.29,,
SW3382,5/1/2023,209.59,,
SW3382,6/1/2023,182.31,,
SW3382,7/1/2023,176.42,,
SW3382,8/1/2023,168.82,,
SW3382,9/1/2023,146.9,,
SW3159,10/1/2022,0,,
SW3159,11/1/2022,59.22,,
SW3159,12/1/2022,43.5,,
SW3159,1/1/2023,171.51,,
SW3159,2/1/2023,199.92,,
SW3159,3/1/2023,233.63,,
SW3159,4/1/2023,17.8,,
SW3159,5/1/2023,152.26,,
SW3159,6/1/2023,337.34,,
SW3159,7/1/2023,462.61,,
SW3159,8/1/2023,343.14,,
SW3159,9/1/2023,237.65,,
SW3209,10/1/2022,70.25,,
SW3209,11/1/2022,61.29,,
SW3209,12/1/2022,61.04,,
SW3209,1/1/2023,65.3,,
SW3209,2/1/2023,60.33,,
SW3209,3/1/2023,84.03,,
SW3209,4/1/2023,105.5,,
SW3209,5/1/2023,122.29,,
SW3209,6/1/2023,121.47,,
SW3209,7/1/2023,103.26,,
SW3209,8/1/2023,88.66,,
SW3209,9/1/2023,301.64,,
SW3216,10/1/2022,188.47,,
SW3216,11/1/2022,287.73,,
SW3216,12/1/2022,347.25,,
SW3216,1/1/2023,717.69,,
SW3216,2/1/2023,338.88,,
SW3216,3/1/2023,834.2,,
SW3216,4/1/2023,333.42,,
SW3216,5/1/2023,307.45,,
SW3216,6/1/2023,202.08,,
SW3216,7/1/2023,122.71,,
SW3216,8/1/2023,141.09,,
SW3216,9/1/2023,154.72,,
SW3418,10/1/2022,0,,
SW3418,11/1/2022,0,,
SW3418,12/1/2022,0,,
SW3418,1/1/2023,0,,
SW3418,2/1/2023,0,,
SW3418,3/1/2023,0.28,,
SW3418,4/1/2023,15.99,,
SW3418,5/1/2023,16.01,,
SW3418,6/1/2023,15.99,,
SW3418,7/1/2023,15.72,,
SW3215,10/1/2022,28.43,,
SW3215,11/1/2022,25.52,,
SW3215,12/1/2022,21.2,,
SW3215,1/1/2023,21.51,,
SW3215,2/1/2023,20.63,,
SW3215,3/1/2023,26,,
SW3215,4/1/2023,32.51,,
SW3215,5/1/2023,40.47,,
SW3215,6/1/2023,74.31,,
SW3215,7/1/2023,89.5,,
SW3215,8/1/2023,92.42,,
SW3215,9/1/2023,93.66,,
SW3219,10/1/2022,0,,
SW3219,11/1/2022,0,,
SW3219,12/1/2022,0,,
SW3219,1/1/2023,460.72,,
SW3219,2/1/2023,1565.01,,
SW3219,3/1/2023,3487.66,,
SW3219,4/1/2023,836.7,,
SW3219,5/1/2023,2145.57,,
SW3219,6/1/2023,5007.7,,
SW3219,7/1/2023,6065.7,,
SW3219,8/1/2023,5664.81,,
SW3219,9/1/2023,3966.96,,
SW3318,10/1/2022,0,,
SW3318,11/1/2022,0,,
SW3318,12/1/2022,0,,
SW3318,1/1/2023,56.4,,
SW3318,2/1/2023,2.3,,
SW3318,3/1/2023,297.76,,
SW3318,4/1/2023,142.64,,
SW3318,5/1/2023,437.85,,
SW3318,6/1/2023,502.48,,
SW3318,7/1/2023,724.09,,
SW3318,8/1/2023,527.33,,
SW3318,9/1/2023,403.26,,
SW3151,10/1/2022,0,,
SW3151,11/1/2022,0,,
SW3151,12/1/2022,0,,
SW3151,1/1/2023,86.66,,
SW3151,2/1/2023,13.92,,
SW3151,3/1/2023,204.16,,
SW3151,4/1/2023,45.32,,
SW3151,5/1/2023,150.85,,
SW3151,6/1/2023,196.33,,
SW3151,7/1/2023,320.52,,
SW3151,8/1/2023,290.91,,
SW3151,9/1/2023,209.67,,
SW3128,10/1/2022,0,,
SW3128,11/1/2022,0,,
SW3128,12/1/2022,0,,
SW3128,1/1/2023,0,,
SW3128,2/1/2023,0,,
SW3128,3/1/2023,0,,
SW3128,4/1/2023,0,,
SW3128,5/1/2023,0,,
SW3128,6/1/2023,0,,
SW3128,7/1/2023,0,,
SW3128,8/1/2023,0,,
SW3128,9/1/2023,0,,
SW2023,10/1/2022,0,,
SW2023,11/1/2022,0,,
SW2023,12/1/2022,0,,
SW2023,1/1/2023,0,,
SW2023,2/1/2023,0,,
SW2023,3/1/2023,85.24,,
SW2023,4/1/2023,155.04,,
SW2023,5/1/2023,104.58,,
SW2023,6/1/2023,194.81,,
SW2023,7/1/2023,103,,
SW2023,8/1/2023,43.24,,
SW2023,9/1/2023,33.09,,
SW2091,10/1/2022,10.23,,
SW2091,11/1/2022,11.63,,
SW2091,12/1/2022,12.63,,
SW2091,1/1/2023,16.4,,
SW2091,2/1/2023,16.66,,
SW2091,3/1/2023,18.7,,
SW2091,4/1/2023,20.9,,
SW2091,5/1/2023,18.27,,
SW2091,6/1/2023,18.62,,
SW2091,7/1/2023,17.7,,
SW2091,8/1/2023,20.6,,
SW2091,9/1/2023,25.69,,
SW2038,10/1/2022,11.57,,
SW2038,11/1/2022,0,,
SW2038,12/1/2022,0,,
SW2038,1/1/2023,0,,
SW2038,2/1/2023,0,,
SW2038,3/1/2023,0,,
SW2038,4/1/2023,15.36,,
SW2038,5/1/2023,6.37,,
SW2038,6/1/2023,5.49,,
SW2038,7/1/2023,5.85,,
SW2038,8/1/2023,0.29,,
SW2038,9/1/2023,906.8,,
SW2022,10/1/2022,0,,
SW2022,11/1/2022,0,,
SW2022,12/1/2022,0,,
SW2022,1/1/2023,0,,
SW2022,2/1/2023,0,,
SW2022,3/1/2023,57.32,,
SW2022,4/1/2023,86.61,,
SW2022,5/1/2023,36.6,,
SW2022,6/1/2023,9.76,,
SW2022,7/1/2023,34.38,,
SW2022,8/1/2023,14.01,,
SW2022,9/1/2023,8.98,,
SW2058,10/1/2022,61.38,,
SW2058,11/1/2022,67.41,,
SW2058,12/1/2022,78.32,,
SW2058,1/1/2023,463.83,,
SW2058,2/1/2023,154.07,,
SW2058,3/1/2023,392.22,,
SW2058,4/1/2023,244.98,,
SW2058,5/1/2023,1283.95,,
SW2058,6/1/2023,3014.9,,
SW2058,7/1/2023,4741.3,,
SW2058,8/1/2023,3035.74,,
SW2058,9/1/2023,1595.67,,
SW2075,10/1/2022,0,,
SW2075,11/1/2022,0,,
SW2075,12/1/2022,0,,
SW2075,1/1/2023,335.36,,
SW2075,2/1/2023,491.27,,
SW2075,3/1/2023,933,,
SW2075,4/1/2023,880.18,,
SW2075,5/1/2023,907.43,,
SW2075,6/1/2023,821.24,,
